hts8,brief_description,quantity_1_code,quantity_2_code,wto_binding_code,mfn_text_rate,mfn_rate_type_code,mfn_ave,mfn_ad_val_rate,mfn_specific_rate,mfn_other_rate,col1_special_text,col1_special_mod,gsp_indicator,gsp_ctry_excluded,apta_indicator,civil_air_indicator,nafta_canada_ind,nafta_mexico_ind,mexico_rate_type_code,mexico_ad_val_rate,mexico_specific_rate,cbi_indicator,cbi_ad_val_rate,cbi_specific_rate,agoa_indicator,cbtpa_indicator,cbtpa_rate_type_code,cbtpa_ad_val_rate,cbtpa_specific_rate,israel_fta_indicator,atpa_indicator,atpa_ad_val_rate,atpa_specific_rate,atpdea_indicator,jordan_indicator,jordan_rate_type_code,jordan_ad_val_rate,jordan_specific_rate,jordan_other_rate,singapore_indicator,singapore_rate_type_code,singapore_ad_val_rate,singapore_specific_rate,singapore_other_rate,chile_indicator,chile_rate_type_code,chile_ad_val_rate,chile_specific_rate,chile_other_rate,morocco_indicator,morocco_rate_type_code,morocco_ad_val_rate,morocco_specific_rate,morocco_other_rate,australia_indicator,australia_rate_type_code,australia_ad_val_rate,australia_specific_rate,australia_other_rate,bahrain_indicator,bahrain_rate_type_code,bahrain_ad_val_rate,bahrain_specific_rate,bahrain_other_rate,dr_cafta_indicator,dr_cafta_rate_type_code,dr_cafta_ad_val_rate,dr_cafta_specific_rate,dr_cafta_other_rate,dr_cafta_plus_indicator,dr_cafta_plus_rate_type_code,dr_cafta_plus_ad_val_rate,dr_cafta_plus_specific_rate,dr_cafta_plus_other_rate,oman_indicator,oman_rate_type_code,oman_ad_val_rate,oman_specific_rate,oman_other_rate,peru_indicator,peru_rate_type_code,peru_ad_val_rate,peru_specific_rate,peru_other_rate,pharmaceutical_ind,dyes_indicator,col2_text_rate,col2_rate_type_code,col2_ad_val_rate,col2_specific_rate,col2_other_rate,begin_effect_date,end_effective_date,footnote_comment,additional_duty,korea_indicator,korea_rate_type_code,korea_ad_val_rate,korea_specific_rate,korea_other_rate,colombia_indicator,colombia_rate_type_code,colombia_ad_val_rate,colombia_specific_rate,colombia_other_rate,panama_indicator,panama_rate_type_code,panama_ad_val_rate,panama_specific_rate,panama_other_rate,nepal_indicator,japan_indicator,japan_rate_type_code,japan_ad_val_rate,japan_specific_rate,japan_other_rate,usmca_indicator,usmca_rate_type_code,usmca_ad_val_rate,usmca_specific_rate,usmca_other_rate
99042301,"Animal feed containing milk or milk derivatives, in 2309.90.28 & 2309.90.48, entered in value safeguard period, under $0.25/kg",KG,,B,27.8 cents/kg,1,,0,0.278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8 cents/kg,1,0,0.278,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99042302,"Animal feed containing milk or milk derivatives, in 2309.90.28 & 2309.90.48, entered in value safeguard period, $0.25-$0.349/kg",KG,,B,20.8 cents/kg,1,,0,0.208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8 cents/kg,1,0,0.208,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99042303,"Animal feed containing milk or milk derivatives, in 2309.90.28 & 2309.90.48, entered in value safeguard period, $0.35-$0.449/kg",KG,,B,15.1 cents/kg,1,,0,0.151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1 cents/kg,1,0,0.151,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99042304,"Animal feed containing milk or milk derivatives, in 2309.90.28 & 2309.90.48, entered in value safeguard period, $0.45-$0.549/kg",KG,,B,10.1 cents/kg,1,,0,0.101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1 cents/kg,1,0,0.101,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99042305,"Animal feed containing milk or milk derivatives, in 2309.90.28 & 2309.90.48, entered in value safeguard period, $0.55-$0.649/kg",KG,,B,7.8 cents/kg,1,,0,0.078,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8 cents/kg,1,0,0.078,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99042306,"Animal feed containing milk or milk derivatives, in 2309.90.28 & 2309.90.48, entered in value safeguard period, $0.65-$0.749/kg",KG,,B,5.1 cents/kg,1,,0,0.051,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1 cents/kg,1,0,0.051,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99042307,"Animal feed containing milk or milk derivatives, in 2309.90.28 & 2309.90.48, entered in value safeguard period, $0.75-$0.849/kg",KG,,B,2.3 cents/kg,1,,0,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3 cents/kg,1,0,0.023,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99042308,"Animal feed containing milk or milk derivatives, in 2309.90.28 & 2309.90.48, entered in value safeguard period, $0.85/kg or more",KG,,B,No additional duty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No additional duty,,,,,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99042309,"Animal feed containing milk or milk derivatives, in 2309.90.28 & 2309.90.48, entered in quantity safeguard period",KG,,B,26.8 cents/kg + 2.1%,4,,0.021,0.268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8 cents/kg + 2.1%,4,0.021,0.268,0,1/1/2000,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045201,"Cotton, not carded or combed, staple length under 28.575 mm, in 5201.00.18, entered in value safeguard period, under $0.35/kg",KG,,B,51.5 cents/kg,1,,0,0.515,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5 cents/kg,1,0,0.515,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045202,"Cotton, not carded or combed, staple length under 28.575 mm, in 5201.00.18, entered in value safeguard period, $0.35-$0.549/kg",KG,,B,36.6 cents/kg,1,,0,0.366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6 cents/kg,1,0,0.366,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045203,"Cotton, not carded or combed, staple length under 28.575 mm, in 5201.00.18, entered in value safeguard period, $0.55-$0.745/kg",KG,,B,24.8 cents/kg,1,,0,0.248,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8 cents/kg,1,0,0.248,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045204,"Cotton, not carded or combed, staple length under 28.575 mm, in 5201.00.18, entered in value safeguard period, $0.75-$0.945/kg",KG,,B,14.8 cents/kg,1,,0,0.148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8 cents/kg,1,0,0.148,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045205,"Cotton, not carded or combed, staple length under 28.575 mm, in 5201.00.18, entered in value safeguard period, $0.95-$1.145/kg",KG,,B,8.6 cents/kg,1,,0,0.086,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6 cents/kg,1,0,0.086,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045206,"Cotton, not carded or combed, staple length under 28.575 mm, in 5201.00.18, entered in value safeguard period, $1.15-$1.245/kg",KG,,B,5.6 cents/kg,1,,0,0.056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6 cents/kg,1,0,0.056,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045207,"Cotton, not carded or combed, staple length under 28.575 mm, in 5201.00.18, entered in value safeguard period, $1.25-$1.345/kg",KG,,B,2.6 cents/kg,1,,0,0.026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6 cents/kg,1,0,0.026,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045208,"Cotton, not carded or combed, staple length under 28.575 mm, in 5201.00.18, entered in value safeguard period, $1.35/kg or more",KG,,B,No additional duty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No additional duty,,,,,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045209,"Cotton, not carded or combed, staple length under 28.575 mm, in 5201.00.18, entered in quantity safeguard period",KG,,B,10.5 cents/kg,1,,0,0.105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5 cents/kg,1,0,0.105,0,1/1/2000,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045210,"Harsh or rough cotton, n/carded, n/combed, staple len. 29.3675-34.924 mm, in 5201.00.28, entered in value safeguard period, under $0.10/kg",KG,,B,49.1 cents/kg,1,,0,0.491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1 cents/kg,1,0,0.491,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045211,"Harsh or rough cotton, n/carded, n/combed, staple len. 29.3675-34.924 mm, in 5201.00.28, entered in value safeguard period, $0.10-$0.299/kg",KG,,B,31.5 cents/kg,1,,0,0.315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5 cents/kg,1,0,0.315,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045212,"Harsh or rough cotton, n/carded, n/combed, staple len. 29.3675-34.924 mm, in 5201.00.28, entered in value safeguard period, $0.30-$0.499/kg",KG,,B,18.6 cents/kg,1,,0,0.186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6 cents/kg,1,0,0.186,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045213,"Harsh or rough cotton, n/carded, n/combed, staple len. 29.3675-34.924 mm, in 5201.00.28, entered in value safeguard period, $0.50-$0.699/kg",KG,,B,9.2 cents/kg,1,,0,0.092,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2 cents/kg,1,0,0.092,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045214,"Harsh or rough cotton, n/carded, n/combed, staple len. 29.3675-34.924 mm, in 5201.00.28, entered in value safeguard period, $0.70-$0.899/kg",KG,,B,3.2 cents/kg,1,,0,0.032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2 cents/kg,1,0,0.032,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045215,"Harsh or rough cotton, n/carded, n/combed, staple len. 29.3675-34.924 mm, in 5201.00.28, entered in value safeguard per., $0.90/kg or more",KG,,B,No additional duty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No additional duty,,,,,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045216,"Harsh or rough cotton, n/carded, n/combed, staple len. 29.3675-34.924 mm, in 5201.00.28, entered in quantity safeguard period",KG,,B,10.5 cents/kg,1,,0,0.105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5 cents/kg,1,0,0.105,0,1/1/2000,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045217,"Cotton, not carded or combed, staple length 28.575 to 34.924 mm, in 5201.00.38, entered in value safeguard period, under $0.20/kg",KG,,B,44.2 cents/kg,1,,0,0.442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2 cents/kg,1,0,0.442,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045218,"Cotton, not carded or combed, staple length 28.575 to 34.924 mm, in 5201.00.38, entered in value safeguard period, $0.20-$0.399/kg",KG,,B,28.3 cents/kg,1,,0,0.283,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3 cents/kg,1,0,0.283,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045219,"Cotton, not carded or combed, staple length 28.575 to 34.924 mm, in 5201.00.38, entered in value safeguard period, $0.40-$0.599/kg",KG,,B,16.7 cents/kg,1,,0,0.167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7 cents/kg,1,0,0.167,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045220,"Cotton, not carded or combed, staple length 28.575 to 34.924 mm, in 5201.00.38, entered in value safeguard period, $0.60-$0.799/kg",KG,,B,8.3 cents/kg,1,,0,0.083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3 cents/kg,1,0,0.083,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045221,"Cotton, not carded or combed, staple length 28.575 to 34.924 mm, in 5201.00.38, entered in value safeguard period, $0.80-$0.999/kg",KG,,B,2.3 cents/kg,1,,0,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3 cents/kg,1,0,0.023,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045222,"Cotton, not carded or combed, staple length 28.575 to 34.924 mm, in 5201.00.38, entered in value safeguard period, $1/kg or more",KG,,B,No additional duty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No additional duty,,,,,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045223,"Cotton, not carded or combed, staple length 28.575 to 34.924 mm, in 5201.00.38, entered in quantity safeguard period",KG,,B,10.5 cents/kg,1,,0,0.105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5 cents/kg,1,0,0.105,0,1/1/2000,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045224,"Cotton, not carded or combed, staple length 34.925 mm or over, in 5201.00.80, entered in value safeguard period, under $0.50/kg",KG,,B,98.1 cents/kg,1,,0,0.981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1 cents/kg,1,0,0.981,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045225,"Cotton, not carded or combed, staple length 34.925 mm or over, in 5201.00.80, entered in value safeguard period, $0.50-$0.799/kg",KG,,B,73.3 cents/kg,1,,0,0.733,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3 cents/kg,1,0,0.733,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045226,"Cotton, not carded or combed, staple length 34.925 mm or over, in 5201.00.80, entered in value safeguard period, $0.80-$1.099/kg",KG,,B,52.3 cents/kg,1,,0,0.523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3 cents/kg,1,0,0.523,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045227,"Cotton, not carded or combed, staple length 34.925 mm or over, in 5201.00.80, entered in value safeguard period, $1.10-1.399/kg",KG,,B,37.3 cents/kg,1,,0,0.373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3 cents/kg,1,0,0.373,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045228,"Cotton, not carded or combed, staple length 34.925 mm or over, in 5201.00.80, entered in value safeguard period, $1.40-$1.699/kg",KG,,B,23.3 cents/kg,1,,0,0.233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3 cents/kg,1,0,0.233,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045229,"Cotton, not carded or combed, staple length 34.925 mm or over, in 5201.00.80, entered in value safeguard period, $1.70-$1.999/kg",KG,,B,14.3 cents/kg,1,,0,0.143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3 cents/kg,1,0,0.143,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045230,"Cotton, not carded or combed, staple length 34.925 mm or over, in 5201.00.80, entered in value safeguard period, $2.00-$2.199/kg",KG,,B,8.3 cents/kg,1,,0,0.083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3 cents/kg,1,0,0.083,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045231,"Cotton, not carded or combed, staple length 34.925 mm or over, in 5201.00.80, entered in value safeguard period, $2.20-$2.299/kg",KG,,B,5.3 cents/kg,1,,0,0.053,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3 cents/kg,1,0,0.053,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045232,"Cotton, not carded or combed, staple length 34.925 mm or over, in 5201.00.80, entered in value safeguard period, $2.30-$2.399/kg",KG,,B,2.3 cents/kg,1,,0,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3 cents/kg,1,0,0.023,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045233,"Cotton, not carded or combed, staple length 34.925 mm or over, in 5201.00.80, entered in value safeguard period, $2.40/kg or more",KG,,B,No additional duty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No additional duty,,,,,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045234,"Cotton, not carded or combed, staple length 34.925 mm or over, in 5201.00.80, entered in quantity safeguard period",KG,,B,10.5 cents/kg,1,,0,0.105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5 cents/kg,1,0,0.105,0,1/1/2000,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045235,"Cotton card strips, staple < 30.1625 mm; cotton lap, sliver & roving waste; in 5202.90.30, entered in value safeguard per., under $1.20/kg",KG,,B,$3.159/kg,1,,0,3.159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$3.159/kg,1,0,3.159,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045236,"Cotton card strips, staple < 30.1625 mm; cotton lap, sliver & roving waste; in 5202.90.30, entered in value safeguard per., $1.20-$2.199/kg",KG,,B,$2.291/kg,1,,0,2.291,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$2.291/kg,1,0,2.291,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
99045237,"Cotton card strips, staple < 30.1625 mm; cotton lap, sliver & roving waste; in 5202.90.30, entered in value safeguard per., $2.20-$3.199/kg",KG,,B,$1.591/kg,1,,0,1.591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$1.591/kg,1,0,1.591,0,1/1/1995,12/31/2050,The rates shown here are in addition to the applicable rate shown in chapters 1 through 97.     See chapter 99 statistical note 1.,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
